absences,accomodation,additional_work,admission_grade,age,alcohol_weekend,alcohol_workday,area_residency,attendance_classes,attendance_seminars,attendance_time,course,debtor,discussion_improves_interest,displaced,extra_curricular_activities,failures_past_classes,family_relationship,father_education,father_occupation,free_time,gender,go_out,guardian,health_status,impact_projects_activities,international,internet_access_home,listening_classes,marital_status,mother_education,mother_occupation,nationality,number_siblings,parental_marital_status,personal_classes,previous_education,previous_education_grade,previous_education_type,reading_frequency_non_scientific,reading_frequency_scientific,scholarship,size_family,special_needs,taking_notes_classes,target,transportation,travel_time,tuition_fees_up_to_date,want_take_higher_education,weekly_study_hours
-1,-1,-1,0.5905,39,-1,-1,-1,-1,-1,3,11,0,-1,1,-1,-1,-1,-1,6,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,6,620,-1,-1,-1,5,0.6655,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.5954999999999999,29,-1,-1,-1,-1,-1,0,11,1,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,0,620,-1,-1,-1,7,0.66,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.5595,36,-1,-1,-1,-1,-1,3,11,1,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,4,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6525,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.72,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.675,51,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,1,-1,0,620,-1,-1,-1,3,0.6655,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.65,23,-1,-1,-1,-1,-1,0,11,1,-1,0,-1,-1,-1,-1,6,-1,0,-1,-1,-1,-1,1,-1,-1,4,-1,6,132,-1,-1,-1,7,0.6655,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.75,21,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,5,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,9,4,620,-1,-1,-1,7,0.75,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.7509999999999999,28,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,4,-1,0,620,-1,-1,-1,7,0.75,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,-1
-1,-1,-1,0.6355,34,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,1,2,5,620,-1,-1,-1,7,0.55,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.5375,41,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,4,620,-1,-1,-1,7,0.5,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.65,43,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,2,2,5,620,-1,-1,-1,11,0.5,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.764,28,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,1,-1,-1,1,7,5,643,-1,-1,-1,7,0.6655,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.8005,19,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.725,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.7,26,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5535,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,14,3,620,-1,-1,-1,7,0.59,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6915,45,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,1,2,5,620,-1,-1,-1,7,0.6655,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.75,19,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,9,0.75,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.5615,20,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,14,3,620,-1,-1,-1,7,0.565,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.61,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.68,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.7084999999999999,27,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.7,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.5920000000000001,20,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,3,3,-1,0,-1,-1,-1,-1,0,-1,-1,1,2,3,620,-1,-1,-1,7,0.655,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6435,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.69,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5,35,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,1,2,5,620,-1,-1,-1,7,0.5,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.504,26,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.7,-1,-1,-1,0,-1,1,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6275,39,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,2,2,5,620,-1,-1,-1,7,0.6,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.62,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.695,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.65,36,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,11,0.65,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.8025,38,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,1,2,5,620,-1,-1,-1,11,0.55,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5,45,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,1,2,3,620,-1,-1,-1,2,0.6655,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.515,62,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,6,11,3,620,-1,-1,-1,7,0.6655,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.515,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,5,620,-1,-1,-1,7,0.6655,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6575,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.695,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.607,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.67,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6865000000000001,23,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,11,5,-1,0,-1,-1,-1,-1,0,-1,-1,1,7,3,620,-1,-1,-1,11,0.8,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6920000000000001,19,-1,-1,-1,-1,-1,0,11,1,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.62,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6555,19,-1,-1,-1,-1,-1,0,11,1,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,4,620,-1,-1,-1,7,0.685,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.785,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.665,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,14,3,620,-1,-1,-1,7,0.69,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.5,41,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,2,6,-1,0,-1,-1,-1,-1,0,-1,-1,4,20,6,620,-1,-1,-1,7,0.5,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.795,51,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.65,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.603,24,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.6655,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.67,25,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,11,0.6,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6970000000000001,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.75,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.5825,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.64,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5695,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.62,-1,-1,-1,0,-1,1,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.65,41,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,6,11,3,620,-1,-1,-1,11,0.65,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6495000000000001,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,5,620,-1,-1,-1,7,0.66,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6685,28,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,3,0.6655,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.624,21,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,17,3,620,-1,-1,-1,7,0.645,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6679999999999999,22,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.675,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,-1
-1,-1,-1,0.6675,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.69,-1,-1,-1,0,-1,0,-1,99,-1,-1,0,-1,-1
-1,-1,-1,0.64,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.675,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.636,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.655,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.75,25,-1,-1,-1,-1,-1,0,11,1,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,11,0.75,-1,-1,-1,0,-1,0,-1,99,-1,-1,0,-1,-1
-1,-1,-1,0.639,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,11,0.665,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.626,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.675,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.55,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.59,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.5,46,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,1,-1,0,620,-1,-1,-1,2,0.5,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.757,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.79,-1,-1,-1,0,-1,0,-1,99,-1,-1,0,-1,-1
-1,-1,-1,0.6255,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,5,620,-1,-1,-1,7,0.685,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.8165,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.86,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.59,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.615,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.701,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.72,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6425,38,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,1,2,3,620,-1,-1,-1,7,0.7,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6575,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,5,620,-1,-1,-1,7,0.68,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6629999999999999,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.685,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6104999999999999,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,0,620,-1,-1,-1,7,0.64,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.56,20,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.6,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.665,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.635,37,-1,-1,-1,-1,-1,3,11,0,-1,0,-1,-1,-1,2,6,-1,0,-1,-1,-1,-1,0,-1,-1,2,2,6,620,-1,-1,-1,7,0.69,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,-1
-1,-1,-1,0.65,24,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.74,-1,-1,-1,0,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.682,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,14,3,620,-1,-1,-1,7,0.695,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.645,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.68,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.595,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.63,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.64,18,-1,-1,-1,-1,-1,0,11,1,-1,1,-1,-1,-1,3,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.675,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5855,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,4,620,-1,-1,-1,7,0.61,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6815000000000001,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.685,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.623,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.635,-1,-1,-1,1,-1,0,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.6535,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.685,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.5760000000000001,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,3,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.625,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6509999999999999,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.705,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6425,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,11,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,4,620,-1,-1,-1,7,0.66,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.475,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.6655,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.597,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.66,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6175,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,4,620,-1,-1,-1,7,0.71,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.6695,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,3,620,-1,-1,-1,7,0.68,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.726,20,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,10,0.75,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.594,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.65,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.617,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.68,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.615,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,11,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.69,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.5920000000000001,19,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,5,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,3,620,-1,-1,-1,7,0.655,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6579999999999999,18,-1,-1,-1,-1,-1,0,11,0,-1,0,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.735,-1,-1,-1,0,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6114999999999999,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,3,620,-1,-1,-1,7,0.7,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
-1,-1,-1,0.7585,24,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,3,5,620,-1,-1,-1,7,0.76,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.88,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,4,-1,0,-1,-1,-1,-1,0,-1,-1,4,2,5,620,-1,-1,-1,7,0.845,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.665,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,5,-1,0,-1,-1,-1,-1,0,-1,-1,4,7,3,620,-1,-1,-1,7,0.745,-1,-1,-1,1,-1,0,-1,99,-1,-1,1,-1,-1
-1,-1,-1,0.6990000000000001,18,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,2,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,11,3,620,-1,-1,-1,7,0.685,-1,-1,-1,0,-1,1,-1,49,-1,-1,1,-1,-1
-1,-1,-1,0.598,19,-1,-1,-1,-1,-1,0,11,0,-1,1,-1,-1,-1,7,3,-1,0,-1,-1,-1,-1,0,-1,-1,4,9,3,620,-1,-1,-1,7,0.61,-1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,-1
